"","sample_id","rcapid","soc","soc_sd","soc_measured","sample_top","sample_bottom","texture","elevation","long","lat","landuse","State"
"2479",96738,"C1204F022",23.52,1.617319877,"measured",0,4,"",NA,-75.76,44.34,"F","NY"
"2480",96740,"C1204F023",15.68,1.617319877,"measured",0,5,"",NA,-75.76,44.34,"F","NY"
"2481",96767,"C1204F051",47.42,1.617319877,"measured",0,4,"",NA,-75.75,44.25,"F","NY"
"2482",96771,"C1204F052",47.71,1.617319877,"measured",0,5,"",NA,-75.75,44.25,"F","NY"
"2483",96781,"C1204F054",19.47,1.617319877,"measured",0,5,"",NA,-75.75,44.25,"F","NY"
"2484",96786,"C1204F055",49.54,1.617319877,"measured",0,5,"",NA,-75.75,44.25,"F","NY"
"2485",96791,"C1204F061",56.76,1.617319877,"measured",0,8,"",NA,-75.73,44.46,"F","NY"
"2486",96795,"C1204F062",25.82,1.617319877,"measured",0,3,"",NA,-75.73,44.46,"F","NY"
"2487",96799,"C1204F063",56.95,1.617319877,"measured",0,2,"",NA,-75.73,44.46,"F","NY"
"2488",96803,"C1204F064",56.24,1.617319877,"measured",0,9,"",NA,-75.73,44.46,"F","NY"
"2489",96807,"C1204F065",21.15,1.617319877,"measured",0,8,"",NA,-75.73,44.46,"F","NY"
"2490",144467,"C1204F071",42.85,1.617319877,"measured",0,4,"",NA,-75.38,44.26,"F","NY"
"2491",144471,"C1204F072",50.45,1.617319877,"measured",0,5,"",NA,-75.38,44.26,"F","NY"
"2492",144475,"C1204F073",44.92,1.617319877,"measured",0,1,"",NA,-75.38,44.26,"F","NY"
"2493",144479,"C1204F074",30.44,1.617319877,"measured",0,1,"",NA,-75.38,44.26,"F","NY"
"2494",144483,"C1204F075",38.29,1.617319877,"measured",0,2,"",NA,-75.38,44.26,"F","NY"
"2495",96810,"C1204F081",55.75,1.617319877,"measured",0,4,"",NA,-73.88,44.21,"F","NY"
"2496",96814,"C1204F082",56.28,1.617319877,"measured",0,3,"",NA,-73.88,44.21,"F","NY"
"2497",96818,"C1204F083",56.34,1.617319877,"measured",0,3,"",NA,-73.88,44.21,"F","NY"
"2498",96822,"C1204F084",56.41,1.617319877,"measured",0,3,"",NA,-73.88,44.21,"F","NY"
"2499",96826,"C1204F085",56.11,1.617319877,"measured",0,3,"",NA,-73.88,44.21,"F","NY"
"2500",96831,"C1204F091",49.66,1.617319877,"measured",0,2,"",NA,-73.87,44.71,"F","NY"
"2501",96834,"C1204F092",42.32,1.617319877,"measured",0,2,"",NA,-73.87,44.71,"F","NY"
"2502",96837,"C1204F093",52.33,1.617319877,"measured",0,3,"",NA,-73.87,44.71,"F","NY"
"2503",96840,"C1204F094",52.78,1.617319877,"measured",0,3,"",NA,-73.87,44.71,"F","NY"
"2504",96844,"C1204F095",50.53,1.617319877,"measured",0,5,"",NA,-73.87,44.71,"F","NY"
"2505",96862,"C1204F121",46.14,1.617319877,"measured",0,5,"",NA,-73.9,44.37,"F","NY"
"2506",96865,"C1204F122",49.26,1.617319877,"measured",0,13,"",NA,-73.9,44.37,"F","NY"
"2507",96868,"C1204F123",48.73,1.617319877,"measured",0,7,"",NA,-73.9,44.37,"F","NY"
"2508",96871,"C1204F124",23.28,1.617319877,"measured",0,3,"",NA,-73.9,44.37,"F","NY"
"2509",96875,"C1204F125",50.15,1.617319877,"measured",0,11,"",NA,-73.9,44.37,"F","NY"
"2510",97206,"C1205F081",50.51,1.617319877,"measured",0,5,"",NA,-75.85,43.71,"F","NY"
"2511",97212,"C1205F082",45,1.617319877,"measured",0,4,"",NA,-75.85,43.71,"F","NY"
"2512",97217,"C1205F083",47.36,1.617319877,"measured",0,6,"",NA,-75.85,43.71,"F","NY"
"2513",97222,"C1205F084",49.5,1.617319877,"measured",0,3,"",NA,-75.85,43.71,"F","NY"
"2514",97227,"C1205F085",42.96,1.617319877,"measured",0,3,"",NA,-75.85,43.71,"F","NY"
"2515",97331,"C1205F161",30.32,1.617319877,"measured",0,3,"",NA,-73.76,43.23,"F","NY"
"2516",97338,"C1205F163",26.01,1.617319877,"measured",0,19,"",NA,-73.76,43.23,"F","NY"
"2517",97347,"C1205F165",19.25,1.617319877,"measured",0,5,"fsl",NA,-73.76,43.23,"F","NY"
"2518",144358,"C1205F221",19.54,1.617319877,"measured",0,9,"",457,-73.32,42.81,"F","NY"
"2519",144368,"C1205F222",8.87,1.617319877,"measured",0,5,"",457,-73.32,42.81,"F","NY"
"2520",144372,"C1205F223",40.81,1.617319877,"measured",0,5,"",457,-73.32,42.81,"F","NY"
"2521",144362,"C1205F225",9.69,1.617319877,"measured",0,5,"",457,-73.32,42.81,"F","NY"
"2522",144378,"C1205F271",38.09,1.617319877,"measured",0,4,"",NA,-75.7,43.43,"F","NY"
"2523",144384,"C1205F272",46.75,1.617319877,"measured",0,3,"",NA,-75.7,43.43,"F","NY"
"2524",144390,"C1205F273",45.91,1.617319877,"measured",0,2,"",NA,-75.7,43.43,"F","NY"
"2525",144396,"C1205F274",50.46,1.617319877,"measured",0,3,"",NA,-75.7,43.43,"F","NY"
"2526",144402,"C1205F275",52.86,1.617319877,"measured",0,5,"",NA,-75.7,43.43,"F","NY"
"2527",97546,"C1205F291",51.29,1.617319877,"measured",0,3,"",NA,-73.7,44.32,"F","NY"
"2528",97552,"C1205F292",49.05,1.617319877,"measured",0,2,"",NA,-73.7,44.32,"F","NY"
"2529",97558,"C1205F293",50.42,1.617319877,"measured",0,4,"",NA,-73.7,44.32,"F","NY"
"2530",97564,"C1205F294",43.52,1.617319877,"measured",0,3,"",NA,-73.7,44.32,"F","NY"
"2531",97571,"C1205F295",26.93,1.617319877,"measured",0,2,"",NA,-73.7,44.32,"F","NY"
"2532",97710,"C1205F351",48.82,1.617319877,"measured",0,2,"",NA,-75.31,43.46,"F","NY"
"2533",97715,"C1205F352",50.99,1.617319877,"measured",0,4,"",NA,-75.31,43.46,"F","NY"
"2534",97721,"C1205F353",48.85,1.617319877,"measured",0,4,"",NA,-75.31,43.46,"F","NY"
"2535",97726,"C1205F354",46.14,1.617319877,"measured",0,3,"",NA,-75.31,43.46,"F","NY"
"2536",97731,"C1205F355",47.23,1.617319877,"measured",0,3,"",NA,-75.31,43.46,"F","NY"
"2537",97783,"C1205F381",47.93,1.617319877,"measured",0,2,"",NA,-74.99,41.91,"F","NY"
"2538",97793,"C1205F382",40.64,1.617319877,"measured",0,2,"",NA,-74.99,41.91,"F","NY"
"2539",97803,"C1205F383",55.93,1.617319877,"measured",0,3,"",NA,-74.99,41.91,"F","NY"
"2540",97798,"C1205F384",53.94,1.617319877,"measured",0,3,"",NA,-74.99,41.91,"F","NY"
"2541",97788,"C1205F385",52.27,1.617319877,"measured",0,2,"",NA,-74.99,41.91,"F","NY"
"2542",97839,"C1205F411",16.39,1.617319877,"measured",0,7,"",NA,-74.54,43.25,"F","NY"
"2543",97845,"C1205F412",48.4,1.617319877,"measured",0,11,"",NA,-74.54,43.25,"F","NY"
"2544",97852,"C1205F413",43.95,1.617319877,"measured",0,7,"",NA,-74.54,43.25,"F","NY"
"2545",97858,"C1205F414",52.02,1.617319877,"measured",0,5,"",NA,-74.54,43.25,"F","NY"
"2546",97861,"C1205F415",52.98,1.617319877,"measured",0,10,"",NA,-74.54,43.25,"F","NY"
"2547",97866,"C1205F441",50.38,1.617319877,"measured",0,4,"",NA,-74.56,43.32,"F","NY"
"2548",97872,"C1205F442",49.91,1.617319877,"measured",0,7,"",NA,-74.56,43.32,"F","NY"
"2549",97876,"C1205F443",48.52,1.617319877,"measured",0,4,"",NA,-74.56,43.32,"F","NY"
"2550",97882,"C1205F444",49.04,1.617319877,"measured",0,2,"",NA,-74.56,43.32,"F","NY"
"2551",97887,"C1205F445",51.09,1.617319877,"measured",0,8,"",NA,-74.56,43.32,"F","NY"
"2552",98121,"C1206C021",3.89,1.617319877,"measured",0,5,"sil",207,-73.44,42.84,"C","NY"
"2553",98288,"C1206F031",15.4,1.617319877,"measured",0,3,"",195,-73.5,42.52,"F","NY"
"2554",98293,"C1206F033",7.06,1.617319877,"measured",0,4,"",195,-73.5,42.52,"F","NY"
"2555",98704,"C1206W073",22.25,1.617319877,"measured",0,9,"",NA,-73.66,41.83,"W","NY"
"2556",98997,"C1207F101",20.84,1.617319877,"measured",0,4,"",NA,-75.82,43.84,"F","NY"
"2557",99001,"C1207F102",28.59,1.617319877,"measured",0,4,"",NA,-75.82,43.84,"F","NY"
"2558",99006,"C1207F103",28.16,1.617319877,"measured",0,3,"",NA,-75.82,43.84,"F","NY"
"2559",99011,"C1207F104",21.15,1.617319877,"measured",0,3,"",NA,-75.82,43.84,"F","NY"
"2560",99167,"C1207F171",47.79,1.617319877,"measured",0,4,"",NA,-75.35,43.22,"F","NY"
"2561",99173,"C1207F172",51.54,1.617319877,"measured",0,7,"",NA,-75.35,43.22,"F","NY"
"2562",99179,"C1207F173",42.56,1.617319877,"measured",0,4,"",NA,-75.35,43.22,"F","NY"
"2563",99185,"C1207F174",49.37,1.617319877,"measured",0,8,"",NA,-75.35,43.22,"F","NY"
"2564",99188,"C1207F175",39.25,1.617319877,"measured",0,6,"",NA,-75.35,43.22,"F","NY"
"2565",99192,"C1207F181",52.14,1.617319877,"measured",0,4,"",NA,-75.93,43.34,"F","NY"
"2566",99198,"C1207F182",52.36,1.617319877,"measured",0,6,"",NA,-75.93,43.34,"F","NY"
"2567",99204,"C1207F183",49.55,1.617319877,"measured",0,6,"",NA,-75.93,43.34,"F","NY"
"2568",99210,"C1207F184",53.65,1.617319877,"measured",0,8,"",NA,-75.93,43.34,"F","NY"
"2569",99216,"C1207F185",48.15,1.617319877,"measured",0,4,"",NA,-75.93,43.34,"F","NY"
"2570",99969,"C1208F103",40.89,1.617319877,"measured",0,5,"",NA,-75.15,44.88,"F","NY"
"2571",100197,"C1209F061",27.45,1.617319877,"measured",0,5,"",NA,-74.55,43.01,"F","NY"
"2572",100217,"C1209F071",49.37,1.617319877,"measured",0,17,"",NA,-74.84,41.73,"F","NY"
"2573",100225,"C1209F072",51.66,1.617319877,"measured",0,20,"",NA,-74.84,41.73,"F","NY"
"2574",100221,"C1209F073",50.62,1.617319877,"measured",0,23,"",NA,-74.84,41.73,"F","NY"
"2575",100229,"C1209F074",52.29,1.617319877,"measured",0,13,"",NA,-74.84,41.73,"F","NY"
"2576",100233,"C1209F075",48.44,1.617319877,"measured",0,19,"",NA,-74.84,41.73,"F","NY"
"2577",100262,"C1209F111",36.72,1.617319877,"measured",0,20,"",NA,-73.96,44.66,"F","NY"
"2578",100265,"C1209F112",54.5,1.617319877,"measured",0,5,"",NA,-73.96,44.66,"F","NY"
"2579",100268,"C1209F113",34,1.617319877,"measured",0,72,"",NA,-73.96,44.66,"F","NY"
"2580",100270,"C1209F114",53.26,1.617319877,"measured",0,3,"",NA,-73.96,44.66,"F","NY"
"2581",100274,"C1209F115",40.16,1.617319877,"measured",0,74,"",NA,-73.96,44.66,"F","NY"
"2582",100347,"C1209W031",46.04,1.617319877,"measured",0,130,"",NA,-75.95,44.21,"W","NY"
"2583",100349,"C1209W032",45.63,1.617319877,"measured",0,125,"",NA,-75.95,44.21,"W","NY"
"2584",100351,"C1209W033",50.46,1.617319877,"measured",0,129,"",NA,-75.95,44.21,"W","NY"
"2585",100353,"C1209W034",47.7,1.617319877,"measured",0,106,"",NA,-75.95,44.21,"W","NY"
"2586",100355,"C1209W035",46.71,1.617319877,"measured",0,129,"",NA,-75.95,44.21,"W","NY"
"2587",100569,"C1210F021",54.14,1.617319877,"measured",0,3,"",NA,-74.6,41.58,"F","NY"
"2588",100581,"C1210F022",55.14,1.617319877,"measured",0,4,"",NA,-74.6,41.58,"F","NY"
"2589",100575,"C1210F023",56.42,1.617319877,"measured",0,3,"",NA,-74.6,41.58,"F","NY"
"2590",100587,"C1210F024",54.79,1.617319877,"measured",0,3,"",NA,-74.6,41.58,"F","NY"
"2591",100593,"C1210F025",51.81,1.617319877,"measured",0,3,"",NA,-74.6,41.58,"F","NY"
"2592",101095,"C1211F031",39.4,1.617319877,"measured",0,7,"",NA,-73.53,42.7,"F","NY"
"2593",101099,"C1211F032",21.72,1.617319877,"measured",0,5,"l",NA,-73.53,42.7,"F","NY"
"2594",101106,"C1211F033",38.31,1.617319877,"measured",0,5,"",NA,-73.53,42.7,"F","NY"
"2595",101112,"C1211F034",44.88,1.617319877,"measured",0,8,"",NA,-73.53,42.7,"F","NY"
"2596",101137,"C1211F044",52.04,1.617319877,"measured",0,5,"",NA,-73.29,43.49,"F","NY"
"2597",101193,"C1211F071",38.82,1.617319877,"measured",0,3,"",NA,-74.27,42.51,"F","NY"
"2598",101239,"C1211F091",16.19,1.617319877,"measured",0,3,"",NA,-74.1,42.59,"F","NY"
"2599",101376,"C1211F151",6.63,1.617319877,"measured",0,4,"",NA,-76.12,43.99,"F","NY"
"2600",101396,"C1211F161",46.69,1.617319877,"measured",0,4,"",820,-73.75,41.5,"F","NY"
"2601",101400,"C1211F163",39.92,1.617319877,"measured",0,5,"",820,-73.75,41.5,"F","NY"
"2602",101404,"C1211F164",51.73,1.617319877,"measured",0,5,"",820,-73.75,41.5,"F","NY"
"2603",101410,"C1211F165",40.25,1.617319877,"measured",0,3,"",820,-73.75,41.5,"F","NY"
"2604",101462,"C1211F191",47.77,1.617319877,"measured",0,3,"",NA,-73.61,42.18,"F","NY"
"2605",101466,"C1211F192",46.71,1.617319877,"measured",0,4,"",NA,-73.61,42.18,"F","NY"
"2606",101480,"C1211F193",50.34,1.617319877,"measured",0,4,"",NA,-73.61,42.18,"F","NY"
"2607",101475,"C1211F194",23.97,1.617319877,"measured",0,4,"",NA,-73.61,42.18,"F","NY"
"2608",101471,"C1211F195",41.9,1.617319877,"measured",0,3,"",NA,-73.61,42.18,"F","NY"
"2609",101528,"C1211F221",49.14,1.617319877,"measured",0,6,"",NA,-73.76,41.72,"F","NY"
"2610",101547,"C1211F222",26.92,1.617319877,"measured",0,7,"",NA,-73.76,41.72,"F","NY"
"2611",101541,"C1211F223",24.4,1.617319877,"measured",0,7,"",NA,-73.76,41.72,"F","NY"
"2612",101536,"C1211F224",21.42,1.617319877,"measured",0,5,"",NA,-73.76,41.72,"F","NY"
"2613",101599,"C1211P022",35.19,1.617319877,"measured",0,5,"",452.399993896484,-78.29,42.8,"P","NY"
"2614",101602,"C1211P023",26.56,1.617319877,"measured",0,5,"",452.399993896484,-78.29,42.8,"P","NY"
"2615",101850,"C1212C011",1.55,1.617319877,"measured",0,5,"sil",NA,-78.01,43.2,"C","NY"
"2616",101919,"C1212F011",5.04,1.617319877,"measured",0,5,"sil",NA,-77.78,42.39,"F","NY"
"2617",102045,"C1212F061",33.88,1.617319877,"measured",0,20,"",500.899993896484,-76.34,42.69,"F","NY"
"2618",102048,"C1212F062",47.96,1.617319877,"measured",0,7,"",500.899993896484,-76.34,42.69,"F","NY"
"2619",102050,"C1212F063",23.01,1.617319877,"measured",0,31,"",500.899993896484,-76.34,42.69,"F","NY"
"2620",102052,"C1212F064",20.76,1.617319877,"measured",0,21,"",500.899993896484,-76.34,42.69,"F","NY"
"2621",102054,"C1212F065",39.71,1.617319877,"measured",0,27,"",500.899993896484,-76.34,42.69,"F","NY"
"2622",102383,"C1212W041",16.57,1.617319877,"measured",0,5,"",NA,-74.05,42.65,"W","NY"
"2623",102464,"C1212W081",51.01,1.617319877,"measured",0,2,"",NA,-75.65,43.35,"W","NY"
"2624",102469,"C1212W082",51.95,1.617319877,"measured",0,7,"",NA,-75.65,43.35,"W","NY"
"2625",102473,"C1212W083",38.75,1.617319877,"measured",0,10,"",NA,-75.65,43.35,"W","NY"
"2626",102477,"C1212W084",45.34,1.617319877,"measured",0,5,"",NA,-75.65,43.35,"W","NY"
"2627",102482,"C1212W085",41.08,1.617319877,"measured",0,11,"",NA,-75.65,43.35,"W","NY"
"2628",102855,"C1303F011",52,1.617319877,"measured",0,2,"",561,-79.02,42,"F","NY"
"2629",102861,"C1303F012",43.72,1.617319877,"measured",0,4,"",561,-79.02,42,"F","NY"
"2630",102866,"C1303F013",46.46,1.617319877,"measured",0,3,"",561,-79.02,42,"F","NY"
"2631",102870,"C1303F014",51.96,1.617319877,"measured",0,3,"",561,-79.02,42,"F","NY"
"2632",102876,"C1303F015",52.68,1.617319877,"measured",0,3,"",561,-79.02,42,"F","NY"
"2633",107536,"C1310F031",48.06,1.617319877,"measured",0,2,"",494,-78.6,42.03,"F","NY"
"2634",107541,"C1310F032",36.59,1.617319877,"measured",0,2,"",494,-78.6,42.03,"F","NY"
"2635",107545,"C1310F033",51.15,1.617319877,"measured",0,2,"",494,-78.6,42.03,"F","NY"
"2636",107551,"C1310F034",50.63,1.617319877,"measured",0,3,"",494,-78.6,42.03,"F","NY"
"2637",107556,"C1310F035",50.88,1.617319877,"measured",0,2,"",494,-78.6,42.03,"F","NY"
"2638",114737,"A1405F981",49.48,1.617319877,"measured",0,9,"",NA,-77.36,34.86,"F","NC"
"2639",114741,"A1405F982",54.75,1.617319877,"measured",0,6,"",NA,-77.36,34.86,"F","NC"
"2640",114745,"A1405F983",55.7,1.617319877,"measured",0,5,"",NA,-77.36,34.86,"F","NC"
"2641",114749,"A1405F984",51.92,1.617319877,"measured",0,2,"",NA,-77.36,34.86,"F","NC"
"2642",114753,"A1405F985",49.56,1.617319877,"measured",0,2,"",NA,-77.36,34.86,"F","NC"
"2643",116263,"A1406W901",39.64,1.617319877,"measured",0,16,"",NA,-77.61,35.06,"W","NC"
"2644",116269,"A1406W902",48.06,1.617319877,"measured",0,15,"",NA,-77.61,35.06,"W","NC"
"2645",116275,"A1406W903",30.18,1.617319877,"measured",0,10,"",NA,-77.61,35.06,"W","NC"
"2646",116279,"A1406W904",43.32,1.617319877,"measured",0,9,"",NA,-77.61,35.06,"W","NC"
"2647",116284,"A1406W905",46.76,1.617319877,"measured",0,14,"",NA,-77.61,35.06,"W","NC"
"2648",117498,"A1408F931",26.78,1.617319877,"measured",0,5,"",NA,-76.97,35.24,"F","NC"
"2649",117502,"A1408F932",42.62,1.617319877,"measured",0,4,"",NA,-76.97,35.24,"F","NC"
"2650",117507,"A1408F933",36.06,1.617319877,"measured",0,5,"",NA,-76.97,35.24,"F","NC"
"2651",117512,"A1408F934",26.35,1.617319877,"measured",0,6,"",NA,-76.97,35.24,"F","NC"
"2652",117517,"A1408F935",22.19,1.617319877,"measured",0,7,"",NA,-76.97,35.24,"F","NC"
"2653",119541,"A1408W891",35.4,1.617319877,"measured",0,1,"",NA,-77.51,35,"W","NC"
"2654",119546,"A1408W892",44.66,1.617319877,"measured",0,3,"",NA,-77.51,35,"W","NC"
"2655",119551,"A1408W893",28.66,1.617319877,"measured",0,5,"",NA,-77.51,35,"W","NC"
"2656",119556,"A1408W894",19.48,1.617319877,"measured",0,2,"",NA,-77.51,35,"W","NC"
"2657",119562,"A1408W895",44.24,1.617319877,"measured",0,4,"",NA,-77.51,35,"W","NC"
"2658",111271,"C1401C011",2.51,1.617319877,"measured",0,5,"sil",650,-80.29,35.45,"C","NC"
"2659",111291,"C1401C021",20.23,1.617319877,"measured",0,1,"",126.5,-80.21,35.03,"C","NC"
"2660",111296,"C1401C022",14.38,1.617319877,"measured",0,1,"",126.5,-80.21,35.03,"C","NC"
"2661",111309,"C1401C024",13.17,1.617319877,"measured",0,1,"",126.5,-80.21,35.03,"C","NC"
"2662",111314,"C1401C025",31.62,1.617319877,"measured",0,1,"",126.5,-80.21,35.03,"C","NC"
"2663",111423,"C1401F031",50.32,1.617319877,"measured",0,6,"",150.300003051758,-79.56,35.36,"F","NC"
"2664",111427,"C1401F032",48.44,1.617319877,"measured",0,5,"",150.300003051758,-79.56,35.36,"F","NC"
"2665",111431,"C1401F033",48.99,1.617319877,"measured",0,5,"",150.300003051758,-79.56,35.36,"F","NC"
"2666",111435,"C1401F034",49.95,1.617319877,"measured",0,4,"",150.300003051758,-79.56,35.36,"F","NC"
"2667",111439,"C1401F035",50.38,1.617319877,"measured",0,5,"",150.300003051758,-79.56,35.36,"F","NC"
"2668",111518,"C1401F101",37.87,1.617319877,"measured",0,1,"",177.399993896484,-80.84,35.07,"F","NC"
"2669",111524,"C1401F102",22.07,1.617319877,"measured",0,1,"",177.399993896484,-80.84,35.07,"F","NC"
"2670",111530,"C1401F103",19.65,1.617319877,"measured",0,1,"",177.399993896484,-80.84,35.07,"F","NC"
"2671",111538,"C1401F104",25.84,1.617319877,"measured",0,1,"",177.399993896484,-80.84,35.07,"F","NC"
"2672",111544,"C1401F105",28.35,1.617319877,"measured",0,1,"",177.399993896484,-80.84,35.07,"F","NC"
"2673",111631,"C1401F191",39.44,1.617319877,"measured",0,1,"",201.100006103516,-80.34,35.35,"F","NC"
"2674",111638,"C1401F192",26.76,1.617319877,"measured",0,2,"",201.100006103516,-80.34,35.35,"F","NC"
"2675",111645,"C1401F193",35.23,1.617319877,"measured",0,1,"",201.100006103516,-80.34,35.35,"F","NC"
"2676",111651,"C1401F194",39.43,1.617319877,"measured",0,1,"",201.100006103516,-80.34,35.35,"F","NC"
"2677",111659,"C1401F195",30.04,1.617319877,"measured",0,1,"",201.100006103516,-80.34,35.35,"F","NC"
"2678",112179,"C1401F501",42.1,1.617319877,"measured",0,5,"",92,-79.15,35.62,"F","NC"
"2679",112183,"C1401F502",44.81,1.617319877,"measured",0,5,"",92,-79.15,35.62,"F","NC"
"2680",112188,"C1401F503",34.07,1.617319877,"measured",0,4,"",92,-79.15,35.62,"F","NC"
"2681",112195,"C1401F504",28.47,1.617319877,"measured",0,5,"",92,-79.15,35.62,"F","NC"
"2682",112201,"C1401F505",27.72,1.617319877,"measured",0,4,"",92,-79.15,35.62,"F","NC"
"2683",112313,"C1401F571",50.07,1.617319877,"measured",0,5,"",227,-79.77,35.85,"F","NC"
"2684",112318,"C1401F572",49.18,1.617319877,"measured",0,4,"",227,-79.77,35.85,"F","NC"
"2685",112324,"C1401F573",47.58,1.617319877,"measured",0,4,"",227,-79.77,35.85,"F","NC"
"2686",112327,"C1401F574",50.18,1.617319877,"measured",0,3,"",227,-79.77,35.85,"F","NC"
"2687",112332,"C1401F575",41.27,1.617319877,"measured",0,4,"",227,-79.77,35.85,"F","NC"
"2688",112511,"C1401F681",44.4,1.617319877,"measured",0,4,"",189.5,-80.12,35.42,"F","NC"
"2689",112515,"C1401F682",47.54,1.617319877,"measured",0,4,"",189.5,-80.12,35.42,"F","NC"
"2690",112521,"C1401F683",44.54,1.617319877,"measured",0,4,"",189.5,-80.12,35.42,"F","NC"
"2691",112525,"C1401F684",46.9,1.617319877,"measured",0,4,"",189.5,-80.12,35.42,"F","NC"
"2692",112532,"C1401F685",48.18,1.617319877,"measured",0,4,"",189.5,-80.12,35.42,"F","NC"
"2693",112566,"C1401F701",46.82,1.617319877,"measured",0,4,"",135.600006103516,-79.66,35.46,"F","NC"
"2694",112570,"C1401F702",51.11,1.617319877,"measured",0,4,"",135.600006103516,-79.66,35.46,"F","NC"
"2695",112574,"C1401F703",48.17,1.617319877,"measured",0,4,"",135.600006103516,-79.66,35.46,"F","NC"
"2696",112579,"C1401F704",33.57,1.617319877,"measured",0,5,"",135.600006103516,-79.66,35.46,"F","NC"
"2697",112583,"C1401F705",46.97,1.617319877,"measured",0,4,"",135.600006103516,-79.66,35.46,"F","NC"
"2698",112588,"C1401F761",46.04,1.617319877,"measured",0,5,"",52.4000015258789,-78.88,35.45,"F","NC"
"2699",112594,"C1401F762",38.71,1.617319877,"measured",0,4,"",52.4000015258789,-78.88,35.45,"F","NC"
"2700",112600,"C1401F763",34.01,1.617319877,"measured",0,5,"",52.4000015258789,-78.88,35.45,"F","NC"
"2701",112606,"C1401F764",36.75,1.617319877,"measured",0,5,"",52.4000015258789,-78.88,35.45,"F","NC"
"2702",112612,"C1401F765",30.94,1.617319877,"measured",0,5,"",52.4000015258789,-78.88,35.45,"F","NC"
"2703",112618,"C1401F841",32.85,1.617319877,"measured",0,5,"",148.699996948242,-79.71,35.46,"F","NC"
"2704",112623,"C1401F842",40.88,1.617319877,"measured",0,5,"",148.699996948242,-79.71,35.46,"F","NC"
"2705",112629,"C1401F843",48.32,1.617319877,"measured",0,4,"",148.699996948242,-79.71,35.46,"F","NC"
"2706",112636,"C1401F844",44.16,1.617319877,"measured",0,4,"",148.699996948242,-79.71,35.46,"F","NC"
"2707",112641,"C1401F845",47.03,1.617319877,"measured",0,5,"",148.699996948242,-79.71,35.46,"F","NC"
"2708",112645,"C1401F951",25.68,1.617319877,"measured",0,5,"",73,-78.56,35.88,"F","NC"
"2709",112651,"C1401F952",36.93,1.617319877,"measured",0,5,"",73,-78.56,35.88,"F","NC"
"2710",112657,"C1401F953",29.7,1.617319877,"measured",0,5,"",73,-78.56,35.88,"F","NC"
"2711",112664,"C1401F954",30.75,1.617319877,"measured",0,5,"",73,-78.56,35.88,"F","NC"
"2712",112670,"C1401F955",45.17,1.617319877,"measured",0,5,"",73,-78.56,35.88,"F","NC"
"2713",113132,"C1401X011",2.56,1.617319877,"measured",0,5,"scl",119.099998474121,-79.34,36.18,"X","NC"
"2714",113360,"C1402F071",40.43,1.617319877,"measured",0,1,"",NA,-78.86,35.08,"F","NC"
"2715",113364,"C1402F072",43.77,1.617319877,"measured",0,1,"",NA,-78.86,35.08,"F","NC"
"2716",113370,"C1402F073",42.5,1.617319877,"measured",0,2,"",NA,-78.86,35.08,"F","NC"
"2717",113374,"C1402F074",40.86,1.617319877,"measured",0,1,"",NA,-78.86,35.08,"F","NC"
"2718",113379,"C1402F075",47.05,1.617319877,"measured",0,2,"",NA,-78.86,35.08,"F","NC"
"2719",113384,"C1402F091",29.16,1.617319877,"measured",0,10,"",NA,-79.4,34.99,"F","NC"
"2720",113391,"C1402F092",44.71,1.617319877,"measured",0,15,"",NA,-79.4,34.99,"F","NC"
"2721",113398,"C1402F093",48.95,1.617319877,"measured",0,16,"",NA,-79.4,34.99,"F","NC"
"2722",113404,"C1402F094",51.99,1.617319877,"measured",0,13,"",NA,-79.4,34.99,"F","NC"
"2723",113411,"C1402F095",52.83,1.617319877,"measured",0,9,"",NA,-79.4,34.99,"F","NC"
"2724",113628,"C1402W101",41.96,1.617319877,"measured",0,8,"",NA,-77.2,34.86,"W","NC"
"2725",113642,"C1402W104",41.4,1.617319877,"measured",0,8,"",NA,-77.2,34.86,"W","NC"
"2726",113648,"C1402W105",38.59,1.617319877,"measured",0,10,"",NA,-77.2,34.86,"W","NC"
"2727",113868,"C1403W011",37.65,1.617319877,"measured",0,5,"",60,-78.54,35.9,"W","NC"
"2728",113875,"C1403W012",47.88,1.617319877,"measured",0,4,"",60,-78.54,35.9,"W","NC"
"2729",113883,"C1403W013",48.69,1.617319877,"measured",0,5,"",60,-78.54,35.9,"W","NC"
"2730",113889,"C1403W014",46.59,1.617319877,"measured",0,5,"",60,-78.54,35.9,"W","NC"
"2731",113895,"C1403W015",44.32,1.617319877,"measured",0,4,"",60,-78.54,35.9,"W","NC"
"2732",113900,"C1403W021",32.89,1.617319877,"measured",0,1,"",192,-80.44,35.46,"W","NC"
"2733",113910,"C1403W023",26.86,1.617319877,"measured",0,1,"",192,-80.44,35.46,"W","NC"
"2734",113915,"C1403W024",31.61,1.617319877,"measured",0,1,"",192,-80.44,35.46,"W","NC"
"2735",113920,"C1403W025",25.38,1.617319877,"measured",0,1,"",192,-80.44,35.46,"W","NC"
"2736",114018,"C1403W101",45.21,1.617319877,"measured",0,3,"",180.399993896484,-79.36,36.17,"W","NC"
"2737",114024,"C1403W102",47.99,1.617319877,"measured",0,3,"",180.399993896484,-79.36,36.17,"W","NC"
"2738",114029,"C1403W103",48.49,1.617319877,"measured",0,2,"",180.399993896484,-79.36,36.17,"W","NC"
