"","sample_id","rcapid","soc","soc_sd","soc_measured","sample_top","sample_bottom","texture","elevation","long","lat","landuse","State"
"19278",72565,"C0911X133",0.964916761,0.599875241,"modeled",0,5,"fsl",1260,-103.28,34.04,"X","NM"
"19279",72569,"C0911X134",0.927737395,0.57676135,"modeled",0,5,"fsl",1260,-103.28,34.04,"X","NM"
"19280",72573,"C0911X135",0.992081647,0.616763271,"modeled",0,5,"fsl",1260,-103.28,34.04,"X","NM"
"19281",73187,"C0912R111",1.227007765,0.762813549,"modeled",0,5,"l",1494,-103.94,34.8,"R","NM"
"19282",73192,"C0912R112",1.32297889,0.822477454,"modeled",0,5,"l",1494,-103.94,34.8,"R","NM"
"19283",73197,"C0912R113",1.428282132,0.887943006,"modeled",0,5,"l",1494,-103.94,34.8,"R","NM"
"19284",73201,"C0912R114",1.161171481,0.721884053,"modeled",0,5,"l",1494,-103.94,34.8,"R","NM"
"19285",73206,"C0912R115",1.094032678,0.680144799,"modeled",0,5,"l",1494,-103.94,34.8,"R","NM"
"19286",73289,"C0912R161",1.408191791,0.875453122,"modeled",0,5,"sl",NA,-105.18,33.56,"R","NM"
"19287",73293,"C0912R162",1.749089801,1.087384642,"modeled",0,7,"sl",NA,-105.18,33.56,"R","NM"
"19288",73296,"C0912R163",1.871636231,1.163570042,"modeled",0,5,"sl",NA,-105.18,33.56,"R","NM"
"19289",73299,"C0912R164",2.360533171,1.467510425,"modeled",0,5,"sl",NA,-105.18,33.56,"R","NM"
"19290",73303,"C0912R165",1.725206747,1.072536882,"modeled",0,7,"sl",NA,-105.18,33.56,"R","NM"
"19291",74120,"C0914F021",5.727688731,5.961350336,"modeled",0,2,"",1926,-103.81,36.93,"F","NM"
"19292",74123,"C0914F022",2.902790413,1.804624161,"modeled",0,6,"vfsl",1926,-103.81,36.93,"F","NM"
"19293",74126,"C0914F023",4.664932596,2.900123286,"modeled",0,6,"fsl",1926,-103.81,36.93,"F","NM"
"19294",74129,"C0914F024",5.441477087,5.783416563,"modeled",0,6,"",1926,-103.81,36.93,"F","NM"
"19295",74133,"C0914F025",1.783845167,1.108991566,"modeled",0,5,"l",1926,-103.81,36.93,"F","NM"
"19296",74173,"C0914F051",46.74,1.617319877,"measured",0,2,"",NA,-103.7,36.99,"F","NM"
"19297",74177,"C0914F052",1.900473096,1.181497517,"modeled",0,5,"l",NA,-103.7,36.99,"F","NM"
"19298",74180,"C0914F053",44.16,1.617319877,"measured",0,5,"",NA,-103.7,36.99,"F","NM"
"19299",74183,"C0914F054",1.482455653,0.921621925,"modeled",0,5,"fsl",NA,-103.7,36.99,"F","NM"
"19300",74187,"C0914F055",45.75,1.617319877,"measured",0,4,"",NA,-103.7,36.99,"F","NM"
"19301",43142,"F0603F011",1.429118582,0.888463015,"modeled",0,8,"cosl",2242.10009765625,-106.35,35.82,"F","NM"
"19302",43145,"F0603F012",1.804003301,1.121523596,"modeled",0,8,"lcos",2242.10009765625,-106.35,35.82,"F","NM"
"19303",43148,"F0603F013",1.45725336,0.905954012,"modeled",0,7,"cosl",2242.10009765625,-106.35,35.82,"F","NM"
"19304",43151,"F0603F014",1.558552496,0.968930267,"modeled",0,8,"cosl",2242.10009765625,-106.35,35.82,"F","NM"
"19305",43154,"F0603F015",1.828145745,1.136532616,"modeled",0,8,"cosl",2242.10009765625,-106.35,35.82,"F","NM"
"19306",43224,"F0603F061",7.702951229,4.788816938,"modeled",0,8,"sl",2385.69995117188,-105.89,35.73,"F","NM"
"19307",43227,"F0603F062",1.994419228,1.239902512,"modeled",0,8,"scl",2385.69995117188,-105.89,35.73,"F","NM"
"19308",43230,"F0603F063",5.452851297,3.389961311,"modeled",0,8,"scl",2385.69995117188,-105.89,35.73,"F","NM"
"19309",43233,"F0603F064",1.832943624,1.13951539,"modeled",0,8,"scl",2385.69995117188,-105.89,35.73,"F","NM"
"19310",43236,"F0603F065",1.978708946,1.23013565,"modeled",0,8,"scl",2385.69995117188,-105.89,35.73,"F","NM"
"19311",44275,"F0605F021",1.955595966,1.215766634,"modeled",0,5,"l",2955,-105.27,36.86,"F","NM"
"19312",44281,"F0605F022",19.02,1.617319877,"measured",0,5,"",2955,-105.27,36.86,"F","NM"
"19313",44287,"F0605F023",27.2,1.617319877,"measured",0,5,"",2955,-105.27,36.86,"F","NM"
"19314",44293,"F0605F024",40.51,1.617319877,"measured",0,5,"",2955,-105.27,36.86,"F","NM"
"19315",44298,"F0605F025",2.630339474,1.635245226,"modeled",0,5,"l",2955,-105.27,36.86,"F","NM"
"19316",46520,"F0608F031",31.11,1.617319877,"measured",0,6,"",2483.19995117188,-105.58,36.16,"F","NM"
"19317",46524,"F0608F032",44.62,1.617319877,"measured",0,5,"",2483.19995117188,-105.58,36.16,"F","NM"
"19318",46528,"F0608F033",25.29,1.617319877,"measured",0,6,"",2483.19995117188,-105.58,36.16,"F","NM"
"19319",46531,"F0608F034",18.21,1.617319877,"measured",0,5,"",2483.19995117188,-105.58,36.16,"F","NM"
"19320",46535,"F0608F035",4.58,1.617319877,"measured",0,5,"",2483.19995117188,-105.58,36.16,"F","NM"
"19321",47619,"F0609R031",1.117066911,0.69446486,"modeled",0,5,"sil",1870,-107.55,36.49,"R","NM"
"19322",47621,"F0609R032",0.484841244,0.301419014,"modeled",0,5,"l",1870,-107.55,36.49,"R","NM"
"19323",47623,"F0609R033",0.507909536,0.315760248,"modeled",0,7,"sil",1870,-107.55,36.49,"R","NM"
"19324",47625,"F0609R034",0.477092092,0.296601474,"modeled",0,7,"sil",1870,-107.55,36.49,"R","NM"
"19325",59546,"F0801R011",0.431957123,0.268541696,"modeled",0,5,"s",1223,-106.31,32.01,"R","NM"
"19326",59549,"F0801R012",0.469172423,0.291677927,"modeled",0,5,"s",1223,-106.31,32.01,"R","NM"
"19327",59552,"F0801R013",0.494702734,0.307549764,"modeled",0,5,"s",1223,-106.31,32.01,"R","NM"
"19328",59555,"F0801R014",0.75364713,1.979826483,"modeled",0,5,"",1223,-106.31,32.01,"R","NM"
"19329",59559,"F0801R015",0.558611662,0.34728105,"modeled",0,5,"fs",1223,-106.31,32.01,"R","NM"
"19330",59586,"F0801R031",0.384022088,0.238741156,"modeled",0,4,"fs",1239,-105.96,32.67,"R","NM"
"19331",59588,"F0801R032",0.577937744,0.359295804,"modeled",0,5,"fs",1239,-105.96,32.67,"R","NM"
"19332",59590,"F0801R033",0.450491415,0.280064206,"modeled",0,5,"fs",1239,-105.96,32.67,"R","NM"
"19333",59593,"F0801R034",0.568515444,0.353438092,"modeled",0,5,"fs",1239,-105.96,32.67,"R","NM"
"19334",59595,"F0801R035",0.464901502,0.289022755,"modeled",0,5,"fs",1239,-105.96,32.67,"R","NM"
"19335",60745,"F0804R031",6.594160697,4.099497387,"modeled",0,5,"cosl",1646,-107.68,32.53,"R","NM"
"19336",60748,"F0804R032",5.997704805,3.728689109,"modeled",0,4,"sl",1646,-107.68,32.53,"R","NM"
"19337",60751,"F0804R033",1.76047625,1.094463438,"modeled",0,5,"scl",1646,-107.68,32.53,"R","NM"
"19338",60754,"F0804R034",12.08973979,7.516021971,"modeled",0,5,"sl",1646,-107.68,32.53,"R","NM"
"19339",60756,"F0804R035",11.04372166,6.865727144,"modeled",0,5,"sl",1646,-107.68,32.53,"R","NM"
"19340",61063,"F0805F021",1.915479413,1.190826734,"modeled",0,7,"l",2059,-105.59,33.32,"F","NM"
"19341",61066,"F0805F022",2.593515978,1.612352574,"modeled",0,6,"l",2059,-105.59,33.32,"F","NM"
"19342",61069,"F0805F023",2.82663378,1.757278648,"modeled",0,5,"l",2059,-105.59,33.32,"F","NM"
"19343",61072,"F0805F024",2.548273143,1.584225737,"modeled",0,6,"l",2059,-105.59,33.32,"F","NM"
"19344",61075,"F0805F025",2.697701123,1.67712302,"modeled",0,5,"l",2059,-105.59,33.32,"F","NM"
"19345",61428,"F0805R011",0.564318874,0.350829144,"modeled",0,6,"fsl",1821,-107.92,36.63,"R","NM"
"19346",61432,"F0805R012",0.66859279,0.415654777,"modeled",0,6,"fsl",1821,-107.92,36.63,"R","NM"
"19347",61436,"F0805R013",0.53950768,0.335404372,"modeled",0,6,"fsl",1821,-107.92,36.63,"R","NM"
"19348",61440,"F0805R014",0.500754144,0.311311841,"modeled",0,6,"fsl",1821,-107.92,36.63,"R","NM"
"19349",61445,"F0805R015",0.276549373,0.171926874,"modeled",0,7,"lfs",1821,-107.92,36.63,"R","NM"
"19350",61449,"F0805R021",0.886909512,0.551379227,"modeled",0,7,"fsl",1960,-107.21,35.26,"R","NM"
"19351",61454,"F0805R022",0.593537274,0.368993814,"modeled",0,3,"lfs",1960,-107.21,35.26,"R","NM"
"19352",61457,"F0805R023",0.380322814,0.236441369,"modeled",0,7,"l",1960,-107.21,35.26,"R","NM"
"19353",61460,"F0805R024",0.744432321,0.462803152,"modeled",0,7,"lfs",1960,-107.21,35.26,"R","NM"
"19354",61464,"F0805R025",0.828417318,0.515015449,"modeled",0,7,"lfs",1960,-107.21,35.26,"R","NM"
"19355",61867,"F0806F011",1.745982468,1.085452857,"modeled",0,5,"l",2276,-106.33,35.03,"F","NM"
"19356",61871,"F0806F012",2.194876974,1.364524286,"modeled",0,6,"l",2276,-106.33,35.03,"F","NM"
"19357",61874,"F0806F013",2.357274045,1.465484272,"modeled",0,8,"l",2276,-106.33,35.03,"F","NM"
"19358",61877,"F0806F014",2.965200143,1.843423416,"modeled",0,5,"l",2276,-106.33,35.03,"F","NM"
"19359",61882,"F0806F015",6.203155353,3.856414839,"modeled",0,6,"sl",2276,-106.33,35.03,"F","NM"
"19360",61885,"F0806F021",0.831340779,0.516832924,"modeled",0,4,"sl",1768,-106.48,35.29,"F","NM"
"19361",61889,"F0806F022",0.638696387,0.397068602,"modeled",0,6,"fsl",1768,-106.48,35.29,"F","NM"
"19362",61892,"F0806F023",0.92734393,0.576516738,"modeled",0,5,"sl",1768,-106.48,35.29,"F","NM"
"19363",61896,"F0806F024",1.215051074,0.755380242,"modeled",0,5,"sl",1768,-106.48,35.29,"F","NM"
"19364",61899,"F0806F025",1.018468813,0.633167802,"modeled",0,5,"fsl",1768,-106.48,35.29,"F","NM"
"19365",61902,"F0806F031",1.053173249,0.654743064,"modeled",0,5,"cl",2250,-106.4,35.26,"F","NM"
"19366",61906,"F0806F032",1.4385108,3.815619817,"modeled",0,5,"",2250,-106.4,35.26,"F","NM"
"19367",61910,"F0806F033",2.11577807,1.315349605,"modeled",0,6,"l",2250,-106.4,35.26,"F","NM"
"19368",61913,"F0806F034",12.00913978,7.465914073,"modeled",0,7,"l",2250,-106.4,35.26,"F","NM"
"19369",61916,"F0806F035",1.4385108,3.815619817,"modeled",0,5,"",2250,-106.4,35.26,"F","NM"
"19370",62684,"F0806R011",1.315663731,0.817929722,"modeled",0,5,"lvfs",NA,-103.7,32.59,"R","NM"
"19371",62689,"F0806R012",0.795437459,0.494512332,"modeled",0,5,"lvfs",NA,-103.7,32.59,"R","NM"
"19372",62693,"F0806R013",0.882051828,0.548359273,"modeled",0,5,"lvfs",NA,-103.7,32.59,"R","NM"
"19373",62696,"F0806R014",0.780031288,0.484934531,"modeled",0,8,"lvfs",NA,-103.7,32.59,"R","NM"
"19374",62699,"F0806R015",0.895567498,0.556761776,"modeled",0,8,"lvfs",NA,-103.7,32.59,"R","NM"
"19375",62718,"F0806R031",0.831790494,0.517112505,"modeled",0,7,"cl",NA,-105.43,32.03,"R","NM"
"19376",62720,"F0806R032",0.801734951,0.498427395,"modeled",0,5,"cl",NA,-105.43,32.03,"R","NM"
"19377",62722,"F0806R033",1.078604825,0.670553519,"modeled",0,8,"cl",NA,-105.43,32.03,"R","NM"
"19378",62725,"F0806R034",0.836548671,0.520070597,"modeled",0,8,"cl",NA,-105.43,32.03,"R","NM"
"19379",62728,"F0806R035",0.983802821,0.611616441,"modeled",0,7,"cl",NA,-105.43,32.03,"R","NM"
"19380",62755,"F0806R061",1.126719719,0.700465875,"modeled",0,6,"sicl",NA,-104.34,32.18,"R","NM"
"19381",62758,"F0806R062",0.777985217,0.483662518,"modeled",0,7,"sicl",NA,-104.34,32.18,"R","NM"
"19382",62761,"F0806R063",0.910379697,0.565970312,"modeled",0,6,"sicl",NA,-104.34,32.18,"R","NM"
"19383",62763,"F0806R064",1.033918781,0.642772831,"modeled",0,8,"sicl",NA,-104.34,32.18,"R","NM"
"19384",62765,"F0806R065",0.862218754,0.536029328,"modeled",0,7,"sicl",NA,-104.34,32.18,"R","NM"
"19385",62788,"F0806R081",0.480668834,0.298825085,"modeled",0,6,"lfs",2042,-107.25,35.91,"R","NM"
"19386",62791,"F0806R082",0.471704888,0.293252325,"modeled",0,6,"fsl",2042,-107.25,35.91,"R","NM"
"19387",62795,"F0806R083",0.649810261,0.403977942,"modeled",0,7,"fsl",2042,-107.25,35.91,"R","NM"
"19388",62799,"F0806R084",0.822634526,0.511420368,"modeled",0,7,"lfs",2042,-107.25,35.91,"R","NM"
"19389",62803,"F0806R085",0.473607915,0.29443541,"modeled",0,7,"lfs",2042,-107.25,35.91,"R","NM"
"19390",62831,"F0806R101",0.368183162,0.228894317,"modeled",0,5,"sl",1328,-107.32,32.95,"R","NM"
"19391",62834,"F0806R102",0.387040388,0.240617591,"modeled",0,5,"sl",1328,-107.32,32.95,"R","NM"
"19392",62837,"F0806R103",0.336420667,0.209148019,"modeled",0,5,"sl",1328,-107.32,32.95,"R","NM"
"19393",62840,"F0806R104",0.400284392,0.248851203,"modeled",0,5,"sl",1328,-107.32,32.95,"R","NM"
"19394",62843,"F0806R105",0.363948707,0.226261816,"modeled",0,5,"sl",1328,-107.32,32.95,"R","NM"
"19395",62846,"F0806R111",0.699613027,0.434939624,"modeled",0,5,"sl",1748,-106.78,33.3,"R","NM"
"19396",62849,"F0806R112",0.966188805,0.600666053,"modeled",0,5,"sl",1748,-106.78,33.3,"R","NM"
"19397",62852,"F0806R113",0.800936853,0.497931228,"modeled",0,5,"sl",1748,-106.78,33.3,"R","NM"
"19398",62855,"F0806R114",1.005513101,0.625113418,"modeled",0,5,"sl",1748,-106.78,33.3,"R","NM"
"19399",62858,"F0806R115",0.956514703,0.5946518,"modeled",0,5,"sl",1748,-106.78,33.3,"R","NM"
"19400",62861,"F0806R121",1.073140286,0.667156292,"modeled",0,5,"scl",1546,-107.39,33.25,"R","NM"
"19401",62864,"F0806R122",1.141569442,0.70969774,"modeled",0,5,"scl",1546,-107.39,33.25,"R","NM"
"19402",62866,"F0806R123",1.530999563,0.951800994,"modeled",0,5,"scl",1546,-107.39,33.25,"R","NM"
"19403",62869,"F0806R124",1.150072594,0.714984031,"modeled",0,6,"fsl",1546,-107.39,33.25,"R","NM"
"19404",62872,"F0806R125",1.148884988,0.714245713,"modeled",0,4,"scl",1546,-107.39,33.25,"R","NM"
"19405",62875,"F0806R131",0.337631318,0.209900664,"modeled",0,4,"fsl",1289,-106.07,32.43,"R","NM"
"19406",62879,"F0806R132",0.494557837,0.307459683,"modeled",0,4,"fsl",1289,-106.07,32.43,"R","NM"
"19407",62882,"F0806R133",0.422773413,0.262832312,"modeled",0,5,"vfsl",1289,-106.07,32.43,"R","NM"
"19408",62885,"F0806R134",0.645385658,0.401227228,"modeled",0,5,"fsl",1289,-106.07,32.43,"R","NM"
"19409",62888,"F0806R135",0.483299958,0.300460818,"modeled",0,7,"fsl",1289,-106.07,32.43,"R","NM"
"19410",62891,"F0806R141",1.068314167,0.664155961,"modeled",0,5,"sl",1470,-107.31,33.32,"R","NM"
"19411",62894,"F0806R142",1.231843644,0.765819948,"modeled",0,5,"sl",1470,-107.31,33.32,"R","NM"
"19412",62897,"F0806R143",1.237356138,0.769246988,"modeled",0,5,"sl",1470,-107.31,33.32,"R","NM"
"19413",62900,"F0806R144",1.058895711,0.658300639,"modeled",0,5,"sl",1470,-107.31,33.32,"R","NM"
"19414",62903,"F0806R145",1.029441695,0.63998949,"modeled",0,5,"sl",1470,-107.31,33.32,"R","NM"
"19415",62906,"F0806R151",0.807044012,0.501727964,"modeled",0,5,"sl",1286,-107.29,32.81,"R","NM"
"19416",62908,"F0806R152",0.782355546,0.48637949,"modeled",0,5,"sl",1286,-107.29,32.81,"R","NM"
"19417",62910,"F0806R153",0.728113431,0.452657926,"modeled",0,5,"sl",1286,-107.29,32.81,"R","NM"
"19418",62912,"F0806R154",0.75646489,0.470283632,"modeled",0,5,"sl",1286,-107.29,32.81,"R","NM"
"19419",62914,"F0806R155",0.726502863,0.451656659,"modeled",0,5,"sl",1286,-107.29,32.81,"R","NM"
"19420",62916,"F0806R161",1.015266363,0.631176884,"modeled",0,4,"sl",1550,-107.39,33.26,"R","NM"
"19421",62920,"F0806R162",0.95391664,0.59303662,"modeled",0,6,"scl",1550,-107.39,33.26,"R","NM"
"19422",62923,"F0806R163",0.965436831,0.600198562,"modeled",0,5,"sl",1550,-107.39,33.26,"R","NM"
"19423",62926,"F0806R164",1.084926845,0.674483831,"modeled",0,7,"scl",1550,-107.39,33.26,"R","NM"
"19424",62928,"F0806R165",0.667427506,0.414930336,"modeled",0,4,"scl",1550,-107.39,33.26,"R","NM"
"19425",62995,"F0806R201",0.61539566,0.382582866,"modeled",0,5,"fsl",1453,-106.02,33.25,"R","NM"
"19426",62998,"F0806R202",1.174755549,0.730329078,"modeled",0,6,"fsl",1453,-106.02,33.25,"R","NM"
"19427",63001,"F0806R203",1.193048893,0.741701794,"modeled",0,8,"fsl",1453,-106.02,33.25,"R","NM"
"19428",63004,"F0806R204",1.204322297,0.748710312,"modeled",0,7,"fsl",1453,-106.02,33.25,"R","NM"
"19429",62992,"F0806R205",1.189470917,0.739477417,"modeled",0,5,"fsl",1453,-106.02,33.25,"R","NM"
"19430",63007,"F0806R211",1.820801563,1.13196684,"modeled",0,8,"fs",NA,-103.88,32.37,"R","NM"
"19431",63011,"F0806R212",1.523968985,0.947430182,"modeled",0,8,"fs",NA,-103.88,32.37,"R","NM"
"19432",63015,"F0806R213",2.060721875,1.28112194,"modeled",0,7,"fs",NA,-103.88,32.37,"R","NM"
"19433",63019,"F0806R214",1.161775144,0.722259342,"modeled",0,8,"fs",NA,-103.88,32.37,"R","NM"
"19434",63023,"F0806R215",1.314380036,0.817131667,"modeled",0,8,"fs",NA,-103.88,32.37,"R","NM"
"19435",64701,"F0812R031",0.485645426,0.301918962,"modeled",0,7,"sicl",1287,-107.86,32.04,"R","NM"
"19436",64704,"F0812R032",0.541005231,0.336335378,"modeled",0,6,"sicl",1287,-107.86,32.04,"R","NM"
"19437",64707,"F0812R033",0.514033799,0.319567616,"modeled",0,6,"sicl",1287,-107.86,32.04,"R","NM"
"19438",64710,"F0812R034",0.554759755,0.344886373,"modeled",0,6,"sicl",1287,-107.86,32.04,"R","NM"
"19439",64713,"F0812R035",0.631996896,0.392903622,"modeled",0,5,"sicl",1287,-107.86,32.04,"R","NM"
"19440",64976,"F0813R011",1.13085446,0.703036386,"modeled",0,4,"sil",1231,-106.1,32.79,"R","NM"
"19441",64980,"F0813R012",1.65128772,1.026582457,"modeled",0,4,"l",1231,-106.1,32.79,"R","NM"
"19442",64984,"F0813R013",2.210850883,1.374455042,"modeled",0,5,"l",1231,-106.1,32.79,"R","NM"
"19443",64988,"F0813R014",0.559608648,0.347900862,"modeled",0,4,"l",1231,-106.1,32.79,"R","NM"
"19444",64992,"F0813R015",0.943484764,0.586551269,"modeled",0,4,"l",1231,-106.1,32.79,"R","NM"
"19445",64996,"F0813R021",0.784016101,0.487411834,"modeled",0,2,"fsl",1286,-107.02,31.94,"R","NM"
"19446",64999,"F0813R022",0.647900212,0.402790491,"modeled",0,2,"sl",1286,-107.02,31.94,"R","NM"
"19447",65004,"F0813R023",0.684830553,0.425749567,"modeled",0,5,"fsl",1286,-107.02,31.94,"R","NM"
"19448",65007,"F0813R024",0.717803413,0.446248333,"modeled",0,5,"sl",1286,-107.02,31.94,"R","NM"
"19449",65633,"F0814R031",0.50944221,0.31671309,"modeled",0,7,"fs",1892,-108.04,36.28,"R","NM"
"19450",65636,"F0814R032",0.6177293,0.384033658,"modeled",0,7,"fs",1892,-108.04,36.28,"R","NM"
"19451",65639,"F0814R033",0.441567086,0.274516075,"modeled",0,7,"fs",1892,-108.04,36.28,"R","NM"
"19452",65642,"F0814R034",0.448408256,0.278769135,"modeled",0,6,"fs",1892,-108.04,36.28,"R","NM"
"19453",65645,"F0814R035",0.629806672,0.391541991,"modeled",0,5,"fs",1892,-108.04,36.28,"R","NM"
"19454",65695,"F0814R081",0.583503234,0.362755792,"modeled",0,4,"scl",1698,-108.04,36.72,"R","NM"
"19455",65699,"F0814R082",0.596716471,0.370970276,"modeled",0,5,"scl",1698,-108.04,36.72,"R","NM"
"19456",65701,"F0814R083",0.414243842,0.257529597,"modeled",0,4,"s",1698,-108.04,36.72,"R","NM"
"19457",65704,"F0814R084",0.561722949,0.349215293,"modeled",0,5,"sl",1698,-108.04,36.72,"R","NM"
"19458",65706,"F0814R085",0.507761404,0.315668156,"modeled",0,5,"scl",1698,-108.04,36.72,"R","NM"
"19459",67082,"F0903F981",1.309237907,0.813934877,"modeled",0,5,"l",NA,-105.74,34.24,"F","NM"
"19460",67087,"F0903F982",1.707458499,1.061503044,"modeled",0,6,"l",NA,-105.74,34.24,"F","NM"
"19461",67092,"F0903F983",1.32160041,0.821620472,"modeled",0,7,"l",NA,-105.74,34.24,"F","NM"
"19462",67097,"F0903F984",1.733848425,1.077909292,"modeled",0,5,"l",NA,-105.74,34.24,"F","NM"
"19463",67102,"F0903F985",1.987737418,1.235748524,"modeled",0,5,"l",NA,-105.74,34.24,"F","NM"
"19464",70486,"F0908F751",0.744228334,0.462676336,"modeled",0,7,"fsl",NA,-105.38,34.37,"F","NM"
"19465",70490,"F0908F752",0.904605559,0.562380612,"modeled",0,6,"fsl",NA,-105.38,34.37,"F","NM"
"19466",70494,"F0908F753",0.840305865,0.522406392,"modeled",0,5,"fsl",NA,-105.38,34.37,"F","NM"
"19467",70497,"F0908F754",0.908742002,0.56495218,"modeled",0,5,"fsl",NA,-105.38,34.37,"F","NM"
"19468",70501,"F0908F755",0.954647407,0.593490928,"modeled",0,7,"fsl",NA,-105.38,34.37,"F","NM"
"19469",70505,"F0908F791",1.711796493,1.064199915,"modeled",0,5,"l",NA,-105.83,34.3,"F","NM"
"19470",70509,"F0908F792",1.663709696,1.034305026,"modeled",0,7,"l",NA,-105.83,34.3,"F","NM"
"19471",70513,"F0908F793",13.69,1.617319877,"measured",0,5,"",NA,-105.83,34.3,"F","NM"
"19472",70517,"F0908F794",1.912610494,1.189043168,"modeled",0,8,"l",NA,-105.83,34.3,"F","NM"
"19473",70520,"F0908F795",1.514589789,0.941599268,"modeled",0,7,"l",NA,-105.83,34.3,"F","NM"
"19474",94244,"C1201C011",1.24,1.617319877,"measured",0,5,"l",NA,-77.68,42.38,"C","NY"
"19475",94252,"C1201C012",2.223721807,1.382456715,"modeled",0,5,"l",NA,-77.68,42.38,"C","NY"
"19476",94248,"C1201C013",2.337086335,1.452933855,"modeled",0,5,"l",NA,-77.68,42.38,"C","NY"
"19477",94256,"C1201C014",3.279978416,2.039116662,"modeled",0,5,"l",NA,-77.68,42.38,"C","NY"
"19478",94260,"C1201C015",2.871947415,1.785449501,"modeled",0,5,"l",NA,-77.68,42.38,"C","NY"
"19479",94468,"C1201F041",3.396723636,2.11169553,"modeled",0,5,"sil",445.100006103516,-77.43,42.63,"F","NY"
"19480",94472,"C1201F042",2.490737854,1.548456854,"modeled",0,5,"sil",445.100006103516,-77.43,42.63,"F","NY"
"19481",94476,"C1201F043",2.783939411,1.730736157,"modeled",0,5,"sil",445.100006103516,-77.43,42.63,"F","NY"
"19482",94480,"C1201F044",3.749253364,2.330858327,"modeled",0,5,"sil",445.100006103516,-77.43,42.63,"F","NY"
"19483",94484,"C1201F045",5.095648479,3.16789332,"modeled",0,5,"l",445.100006103516,-77.43,42.63,"F","NY"
"19484",94864,"C1201F181",50.31,1.617319877,"measured",0,2,"",NA,-74.81,41.62,"F","NY"
"19485",94875,"C1201F182",7.812346601,4.856826509,"modeled",0,3,"fsl",NA,-74.81,41.62,"F","NY"
"19486",94870,"C1201F183",54.34,1.617319877,"measured",0,3,"",NA,-74.81,41.62,"F","NY"
"19487",94879,"C1201F184",57.31,1.617319877,"measured",0,3,"",NA,-74.81,41.62,"F","NY"
"19488",94884,"C1201F185",57.83,1.617319877,"measured",0,3,"",NA,-74.81,41.62,"F","NY"
"19489",94913,"C1201F201",48.97,1.617319877,"measured",0,4,"",140.199996948242,-76.9,42.9,"F","NY"
"19490",94917,"C1201F202",21.18264255,13.16895232,"modeled",0,9,"vfsl",140.199996948242,-76.9,42.9,"F","NY"
"19491",94921,"C1201F203",15.581982,9.687100062,"modeled",0,5,"vfsl",140.199996948242,-76.9,42.9,"F","NY"
"19492",94926,"C1201F204",24.01821536,14.93178823,"modeled",0,5,"",140.199996948242,-76.9,42.9,"F","NY"
"19493",94930,"C1201F205",44.66,1.617319877,"measured",0,6,"",140.199996948242,-76.9,42.9,"F","NY"
"19494",94974,"C1201F231",2.829303465,1.758938354,"modeled",0,5,"sil",359.799987792969,-77.13,42.07,"F","NY"
"19495",94978,"C1201F232",3.568921293,2.218748403,"modeled",0,5,"sil",359.799987792969,-77.13,42.07,"F","NY"
"19496",94982,"C1201F233",4.011069258,2.493625603,"modeled",0,5,"sil",359.799987792969,-77.13,42.07,"F","NY"
"19497",94986,"C1201F234",2.725211205,1.694225653,"modeled",0,5,"sil",359.799987792969,-77.13,42.07,"F","NY"
"19498",94990,"C1201F235",3.388279311,2.106445812,"modeled",0,10,"sil",359.799987792969,-77.13,42.07,"F","NY"
"19499",94993,"C1201F261",30.47,1.617319877,"measured",0,2,"",NA,-73.69,42.38,"F","NY"
"19500",94999,"C1201F262",2.418265856,1.503402027,"modeled",0,5,"l",NA,-73.69,42.38,"F","NY"
"19501",95004,"C1201F263",4.767252896,2.963734384,"modeled",0,5,"l",NA,-73.69,42.38,"F","NY"
"19502",95008,"C1201F264",27.27,1.617319877,"measured",0,2,"",NA,-73.69,42.38,"F","NY"
"19503",95014,"C1201F265",37.62,1.617319877,"measured",0,4,"",NA,-73.69,42.38,"F","NY"
"19504",95039,"C1201F281",6.39671609,3.976748839,"modeled",0,5,"sil",NA,-75.59,42.8,"F","NY"
"19505",95050,"C1201F282",2.824631151,1.756033642,"modeled",0,5,"sil",NA,-75.59,42.8,"F","NY"
"19506",95044,"C1201F283",7.038877849,4.375971814,"modeled",0,5,"sil",NA,-75.59,42.8,"F","NY"
"19507",95055,"C1201F284",5.489888913,3.412987079,"modeled",0,5,"sil",NA,-75.59,42.8,"F","NY"
"19508",95060,"C1201F285",2.341221363,1.455504544,"modeled",0,5,"sil",NA,-75.59,42.8,"F","NY"
"19509",95182,"C1201F331",2.780746142,1.728750946,"modeled",0,5,"sil",433.799987792969,-77.11,42.25,"F","NY"
"19510",95187,"C1201F332",3.862734783,2.401408136,"modeled",0,8,"sil",433.799987792969,-77.11,42.25,"F","NY"
"19511",95191,"C1201F333",3.214197564,1.998221627,"modeled",0,7,"sil",433.799987792969,-77.11,42.25,"F","NY"
"19512",95195,"C1201F334",7.910015983,4.917546196,"modeled",0,5,"sil",433.799987792969,-77.11,42.25,"F","NY"
"19513",95200,"C1201F335",8.263659458,5.137401394,"modeled",0,8,"sil",433.799987792969,-77.11,42.25,"F","NY"
"19514",95228,"C1201F351",57.58,1.617319877,"measured",0,4,"",NA,-75.92,42.72,"F","NY"
"19515",95238,"C1201F352",46.41,1.617319877,"measured",0,3,"",NA,-75.92,42.72,"F","NY"
"19516",95233,"C1201F353",18.3,1.617319877,"measured",0,3,"",NA,-75.92,42.72,"F","NY"
