"UNITID","long","lat"
227757,"-95.402035","29.717897"
227845,"-97.754998","30.229618"
227854,"-98.453285","29.41508"
227863,"-95.393102","29.736438"
227881,"-95.546205","30.714738"
227924,"-98.497647","29.44634"
227979,"-95.114677","29.660032"
228042,"-99.130586","30.031458"
228088,"-97.96436","29.569142"
228149,"-98.562778","29.453244"
228158,"-102.365075","33.575904"
228185,"-97.417156","27.754868"
228194,"-95.36455","29.753171"
228200,"-98.006077","26.176606"
228219,"-98.238293","26.188539"
228246,"-96.783365","32.843612"
228282,"-98.49583","29.357965"
228316,"-99.741237","29.219671"
228325,"-96.853492","32.40443"
228343,"-97.665738","30.634341"
228431,"-94.64908","31.621056"
228459,"-97.943029","29.888885"
228468,"-97.32702","32.397617"
228486,"-96.285649","32.735508"
228501,"-103.651469","30.363139"
228529,"-98.214866","32.214988"
228547,"-97.327941","32.747495"
228608,"-97.350471","31.070715"
228635,"-96.841156","32.812307"
228644,"-98.575655","29.508107"
228653,"-94.775956","29.310758"
228699,"-94.078","33.441868"
228705,"-97.882387","27.525168"
228723,"-96.336475","30.618726"
228769,"-97.11296","32.729718"
228778,"-97.738273","30.282825"
228787,"-96.749702","32.984673"
228796,"-106.504098","31.77015"
228802,"-95.254337","32.315772"
228866,"-95.150135","29.663702"
228875,"-97.364758","32.70961"
228884,"-95.312454","32.37456"
228909,"-97.369138","32.749907"
228981,"-97.982669","29.573261"
229018,"-102.329634","31.889509"
229027,"-98.620657","29.583709"
229063,"-95.361113","29.721046"
229115,"-101.874783","33.583448"
229160,"-97.279613","32.732962"
229179,"-97.127842","33.226211"
229267,"-98.48186","29.462682"
229300,"-95.403183","29.702873"
229337,"-101.891915","33.589284"
229355,"-95.284122","32.33601"
229416,"-95.412113","29.990487"
229425,"-98.21787","26.279439"
229504,"-99.319094","34.159298"
229522,"-96.990854","28.807928"
229540,"-96.979226","28.816446"
229656,"-98.223022","26.232656"
229780,"-101.730042","34.187677"
229799,"-97.792629","32.74133"
229814,"-101.914736","34.982789"
229832,"-100.914945","32.678458"
229841,"-96.085815","29.3238"
229887,"-94.376814","32.537641"
230010,"-111.850619","41.756188"
230038,"-111.649281","40.250851"
230047,"-157.926586","21.642074"
230056,"-111.942296","40.609883"
230065,"-111.887832","40.645694"
230144,"-111.851661","40.56441"
230162,"-111.925227","41.028956"
230171,"-113.565903","37.102769"
230199,"-113.064394","37.679851"
230205,"-113.56287","37.108487"
230214,"-111.835077","40.666643"
230366,"-111.903609","40.649984"
230418,"-111.9002","40.77113"
230490,"-111.964808","41.264286"
230597,"-111.58296","39.360177"
230603,"-113.070146","37.674617"
230621,"-112.011617","41.232847"
230676,"-109.97534","40.299059"
230728,"-111.81391","41.740748"
230737,"-111.716456","40.281078"
230746,"-111.942809","40.671575"
230764,"-111.846044","40.762484"
230782,"-111.944845","41.192591"
230807,"-111.855757","40.730779"
230816,"-73.237799","42.919547"
230834,"-73.180842","43.608397"
230852,"-73.202746","44.473287"
230861,"-72.573774","44.280811"
230889,"-72.438388","44.279087"
230913,"-72.671154","44.641736"
230959,"-73.176068","44.009117"
230977,"-72.575081","44.261307"
230995,"-72.659783","44.140237"
231004,"-73.102721","44.447199"
231059,"-73.167069","44.494558"
231068,"-72.56738","42.891035"
231095,"-72.382372","44.65225"
231147,"-72.520919","43.821406"
231165,"-72.604498","43.939623"
231174,"-73.196646","44.477325"
231280,"-79.95759","37.255284"
231411,"-76.182268","36.841381"
231420,"-79.413203","36.577287"
231536,"-78.937471","38.279075"
231554,"-81.246233","37.244557"
231581,"-78.969007","38.378484"
231624,"-76.708214","37.269489"
231651,"-76.194627","36.801173"
231688,"-76.210274","36.869309"
231697,"-79.184238","37.358809"
231712,"-76.494364","37.062495"
231721,"-76.563917","36.739517"
231785,"-76.13819","36.827826"
231873,"-79.852536","37.812275"
231882,"-79.408803","36.565286"
231970,"-76.300694","36.861232"
232016,"-76.064499","36.837648"
232025,"-81.829142","36.772857"
232043,"-78.880326","38.471134"
232052,"-75.750791","37.640453"
232089,"-80.021639","36.926912"
232186,"-77.307428","38.829976"
232195,"-77.78012","38.375532"
232256,"-78.464216","37.240615"
232265,"-76.339161","37.019944"
232308,"-79.943277","37.354201"
232414,"-77.473918","37.636837"
232423,"-78.870484","38.436311"
232450,"-77.407919","37.346254"
232557,"-79.18222","37.350232"
232566,"-78.39575","37.301137"
232575,"-78.267336","39.036001"
232609,"-79.181653","37.399774"
232618,"-79.174101","37.4051"
232672,"-79.069273","38.153884"
232681,"-77.476055","38.302492"
232706,"-77.128785","38.905562"
232724,"-79.405312","36.577965"
232788,"-82.758277","36.854421"
232797,"-80.023602","37.299743"
232867,"-80.69605","37.105239"
232885,"-76.243308","36.777043"
232919,"-76.234223","36.866307"
232937,"-76.261375","36.848429"
232946,"-77.236718","38.833361"
232982,"-76.30666","36.886418"
233019,"-79.871133","36.737893"
233037,"-76.93757","36.674527"
233082,"-77.400278","37.267704"
233116,"-78.483707","38.006895"
233277,"-80.549728","37.136907"
233286,"-79.179789","37.364298"
233295,"-77.478416","37.76043"
233301,"-79.171887","37.437315"
233310,"-76.623913","37.564425"
233329,"-76.190241","36.846983"
233338,"-77.399932","37.156972"
233356,"-77.433569","37.646698"
233374,"-77.538806","37.577393"
233408,"-76.456164","37.034972"
233426,"-80.055467","37.294861"
233480,"-77.433201","37.64687"
233541,"-78.157433","39.167355"
233602,"-78.4164","35.80023"
233611,"-79.35037","37.740368"
233639,"-77.917962","36.839066"
233648,"-81.796682","37.006196"
233666,"-79.070811","38.149508"
233684,"-77.085294","38.890995"
233718,"-79.081014","37.556725"
233754,"-76.420046","37.063821"
233772,"-76.289904","36.8501"
233842,"-77.449314","37.578928"
233897,"-82.559656","36.970602"
233903,"-82.001118","36.698866"
233921,"-80.423675","37.229012"
233949,"-79.973011","37.245029"
234030,"-77.452697","37.54962"
234076,"-78.503428","38.035665"
234085,"-79.437067","37.7896"
234119,"-76.425917","37.026859"
234137,"-79.151615","37.395187"
234155,"-77.419026","37.234692"
234164,"-77.450903","37.562405"
234173,"-76.18606","36.868417"
234207,"-79.443018","37.788939"
234377,"-81.071181","36.95731"
234669,"-122.150118","47.584014"
234696,"-122.51216","48.766189"
234711,"-119.325678","47.183651"
234827,"-120.538368","47.002687"
234845,"-122.960591","46.715017"
234915,"-122.344594","47.617381"
234924,"-119.246059","46.22626"
234933,"-122.651257","45.636133"
234951,"-122.497873","47.176084"
234979,"-119.12103","46.25216"
235024,"-122.336238","47.618174"
235088,"-122.340894","47.647402"
235097,"-117.583808","47.490667"
235103,"-122.327598","47.816376"
235149,"-122.204736","48.006626"
235158,"-122.243673","47.907818"
235167,"-122.977492","47.07382"
235237,"-122.570935","47.172082"
235307,"-117.416526","47.657719"
235316,"-117.400625","47.666531"
235334,"-123.803068","46.953881"
235343,"-122.175819","47.313648"
235352,"-122.344548","47.761696"
235422,"-120.394972","46.3748"
235431,"-122.303064","47.388231"
235501,"-122.639759","45.627871"
235547,"-122.251708","47.729935"
235583,"-122.312814","47.779174"
235671,"-122.44683","47.251743"
235699,"-122.167131","47.705077"
235750,"-122.935928","46.14214"
236018,"-122.483385","47.208428"
236072,"-122.333584","47.698408"
236133,"-122.192763","47.657945"
236188,"-122.635113","47.574769"
236212,"-120.537976","46.571492"
236230,"-122.440421","47.14516"
236258,"-123.412865","48.101295"
236328,"-122.478982","47.26308"
236382,"-122.176303","47.489206"
236452,"-122.816354","47.041068"
236504,"-122.352672","47.5475"
236513,"-122.321231","47.616748"
236577,"-122.361667","47.650214"
236595,"-122.318851","47.608859"
236610,"-122.358626","47.747402"
236638,"-122.30894","48.437194"
236656,"-122.929578","47.023698"
236692,"-117.360065","47.674034"
236708,"-117.463538","47.676741"
236744,"-122.934592","46.136018"
236753,"-122.524793","47.244622"
236887,"-118.276505","46.078557"
236896,"-118.389555","46.048088"
236939,"-117.158168","46.730448"
236948,"-122.30514","47.65538"
236975,"-120.337198","47.431234"
237011,"-122.485734","48.737812"
237039,"-122.493253","48.7939"
237057,"-118.331546","46.069815"
237066,"-117.416714","47.753358"
237109,"-120.528525","46.586098"
237118,"-80.047728","39.158067"
237127,"-82.266793","37.624479"
237136,"-81.198867","37.853335"
237145,"-80.752394","39.946126"
237172,"-81.75353","38.367234"
237181,"-80.560056","40.205819"
237215,"-81.239037","37.265732"
237242,"-82.372418","38.403244"
237303,"-81.634583","38.349945"
237312,"-81.616244","38.333367"
237321,"-80.339054","39.279875"
237330,"-81.006696","37.423723"
237358,"-79.846022","38.931232"
237367,"-80.162433","39.483079"
237385,"-80.834295","38.93547"
237437,"-82.443234","38.419732"
237473,"-77.978583","39.5328"
237491,"-81.94289","37.82694"
237525,"-82.428964","38.422482"
237543,"-81.104647","37.360024"
237552,"-81.398107","39.298354"
237561,"-79.957275","39.611165"
237570,"-79.954593","39.628866"
237598,"-81.548845","39.273787"
237640,"-81.537808","39.312447"
237686,"-81.506192","39.216379"
237701,"-78.981441","39.438323"
237729,"-81.165435","37.795299"
237783,"-80.571767","39.288632"
237792,"-77.804101","39.433071"
237817,"-82.023014","37.851756"
237844,"-80.225278","39.001908"
237880,"-80.43782","37.804273"
237899,"-81.765034","38.380541"
237905,"-79.957959","39.654269"
237932,"-80.602256","40.164417"
237950,"-81.184072","37.775924"
237969,"-80.218969","38.990661"
237987,"-81.789743","38.422967"
237996,"-79.955006","39.63248"
238005,"-77.965463","39.456357"
238014,"-80.721263","40.063318"
238032,"-79.954391","39.634371"
238078,"-80.690804","40.070873"
238096,"-81.54796","39.242596"
238175,"-88.049912","42.969877"
238193,"-87.965174","42.982842"
238263,"-89.327921","43.12183"
238324,"-87.921722","44.468277"
238333,"-89.029285","42.504022"
238397,"-89.016254","42.593159"
238430,"-87.909045","43.139752"
238458,"-88.228114","43.004527"
238476,"-87.820924","42.622969"
238573,"-87.918283","43.097318"
238616,"-87.91552","43.253387"
238661,"-89.422884","43.057059"
238722,"-88.45893","44.283174"
238759,"-87.846695","42.605677"
238810,"-91.461714","44.783374"
238980,"-87.883414","43.841573"
239008,"-87.75454","43.924774"
239017,"-88.397822","44.261323"
239071,"-88.737016","43.195013"
239080,"-88.420638","43.777411"
239105,"-87.927961","43.03903"
239169,"-88.022674","43.044527"
239220,"-89.783785","44.391091"
239248,"-87.920818","43.04359"
239309,"-87.907925","43.030917"
239318,"-87.907691","43.045364"
239372,"-88.417656","43.785224"
239390,"-88.030732","43.072507"
239424,"-88.423743","43.082193"
239442,"-89.425055","45.609542"
239460,"-89.646369","44.986458"
239488,"-88.105675","44.526467"
239512,"-90.87476","46.579087"
239628,"-88.842333","43.844135"
239637,"-88.04438","42.910829"
239716,"-88.067812","44.44483"
239877,"-89.618062","44.936911"
239910,"-90.637714","42.976238"
240107,"-91.244297","43.803133"
240116,"-91.505675","44.794867"
240125,"-88.256292","43.071444"
240170,"-91.246191","43.815309"
240189,"-88.742368","42.835563"
240198,"-91.916484","45.747831"
240213,"-88.026735","43.10534"
240268,"-91.501906","44.798284"
240277,"-87.919973","44.532298"
240329,"-91.23186","43.81568"
240338,"-88.022718","43.036943"
240365,"-88.549369","44.026206"
240374,"-87.855231","42.647718"
240392,"-89.291561","43.14415"
240417,"-91.926653","44.873187"
240426,"-92.091007","46.717629"
240444,"-89.404098","43.075409"
240453,"-87.880488","43.076848"
240462,"-90.48622","42.733451"
240471,"-92.622641","44.8534"
240480,"-89.570934","44.529582"
240505,"-106.326712","42.832788"
240514,"-108.426738","43.030556"
240596,"-104.190823","42.079354"
240620,"-104.778789","41.104288"
240657,"-108.761853","44.760656"
240666,"-106.941105","44.763926"
240693,"-109.237126","41.590964"
240709,"-104.816751","41.134123"
240718,"-105.621161","41.30354"
240727,"-105.57931","41.311773"
240736,"-170.742774","-14.322636"
240745,"144.808944","13.440649"
240754,"144.803978","13.433047"
240790,"145.721733","15.152247"
240879,"-66.719492","18.468413"
240985,"-66.151679","18.398885"
241100,"-66.186631","18.407058"
241128,"-66.478655","18.434072"
241146,"-66.15099","18.397931"
241182,"-66.059206","18.438416"
241191,"-67.111207","18.205685"
241216,"-66.111714","18.357395"
241225,"-66.180773","18.398864"
241304,"-66.022543","18.22329"
241331,"-66.113908","18.466573"
241377,"-66.168315","18.383136"
241386,"-65.960036","18.380193"
241395,"-66.679114","18.446006"
241410,"-66.617138","18.00165"
241517,"-66.035797","18.393955"
241614,"-66.010617","18.373928"
241720,"-66.066529","18.428528"
241739,"-66.061647","18.387183"
241766,"-66.078811","18.454016"
241793,"-66.11841","18.466567"
241836,"-66.990909","18.334858"
241906,"-67.141725","18.200082"
241951,"-66.121348","18.46778"
242042,"-66.472476","18.432962"
242112,"-66.025572","18.236147"
242121,"-65.826857","18.148274"
242130,"-66.759324","18.478059"
242149,"-67.144762","18.202277"
242413,"-65.983829","18.249934"
242556,"-66.118728","17.977897"
242565,"-66.629804","17.999381"
242583,"-66.016003","18.411097"
242617,"-67.05082","18.08353"
242626,"-67.121671","18.467886"
242635,"-66.75901","18.47509"
242644,"-66.303153","18.182777"
242653,"-66.077711","18.368988"
242662,"-66.578498","18.007388"
242680,"-65.648052","18.329222"
242699,"-66.108164","17.96635"
242705,"-66.182473","18.351631"
242723,"-66.072656","18.428145"
242750,"-66.057312","18.416999"
242820,"-66.056421","18.421013"
242945,"-66.155872","18.400061"
242954,"-66.754059","18.47582"
242972,"-66.157027","18.396872"
243081,"-66.620307","17.993201"
243106,"-67.13793","18.498652"
243115,"-66.74114","18.469199"
243133,"-66.143541","18.371398"
243142,"-65.990165","18.392069"
243151,"-66.162066","18.11882"
243179,"-65.838602","18.146589"
243188,"-66.721667","18.254577"
243197,"-67.139172","18.211142"
243203,"-66.074894","18.396548"
243212,"-66.606215","17.993314"
243221,"-66.050009","18.402826"
243346,"-65.983869","18.414805"
243443,"-66.059617","18.441166"
243498,"-66.052816","18.407003"
243568,"-66.153758","18.366171"
243577,"-66.056084","18.422195"
243586,"-67.145695","18.182375"
243601,"-66.006259","18.239647"
243638,"158.158189","6.909759"
243647,"134.473744","7.343177"
243665,"-64.972866","18.344193"
243744,"-122.167359","37.429434"
243780,"-86.914435","40.428206"
243799,"-71.104081","42.18221"
243823,"-96.893564","32.880335"
243832,"-66.055403","18.415375"
243841,"-66.05712","18.415291"
244233,"-80.1705","26.187467"
244279,"-82.425309","27.380724"
244437,"-84.385712","33.753426"
244446,"-84.234504","33.789898"
244613,"-87.936249","41.748334"
245281,"-90.261863","32.268023"
245625,"-75.018309","40.744812"
245652,"-105.912478","35.666974"
245777,"-74.069798","41.114079"
245838,"-118.384458","33.988533"
245847,"-119.6958","34.419203"
245865,"-72.293798","42.932344"
245883,"-122.346318","47.615916"
245892,"-83.908684","39.80321"
245953,"-97.578297","35.347785"
245962,"-95.903824","36.109468"
245980,"-97.06801","36.73957"
245999,"-97.640672","35.60052"
246017,"-96.585322","35.994261"
246035,"-122.653583","45.532356"
246071,"-75.652477","41.452849"
246345,"-95.448846","29.673594"
246354,"-98.543468","29.322955"
246406,"-95.549878","30.702549"
246415,"-98.551137","29.493246"
246460,"-97.685077","30.520723"
246789,"-73.981154","40.754309"
246813,"-83.339598","33.990183"
246895,"-112.054912","33.435686"
246974,"-122.12567","37.699627"
247010,"-117.025943","46.421026"
247047,"-116.563413","43.567768"
247065,"-84.641475","39.017166"
247153,"-83.382299","42.28171"
247162,"-83.055266","42.344129"
247409,"-83.967884","43.469473"
247603,"-74.758079","41.067633"
247649,"-72.512549","42.977172"
247773,"-83.200754","42.471924"
247825,"-97.711751","30.343842"
247834,"-96.63894","33.16241"
247940,"-87.082861","37.717355"
248192,"-82.838909","37.123363"
248527,"-92.080603","32.533231"
248606,"-97.457319","35.274434"
248624,"-79.741718","39.860976"
248633,"-77.680541","39.897693"
248660,"-84.057621","35.92271"
248703,"-97.201403","32.822035"
248925,"-86.856335","36.132649"
248934,"-76.178773","36.842526"
249061,"-87.884693","41.881179"
249238,"-95.559723","29.785868"
249566,"-80.957782","41.115282"
249609,"-75.882975","41.281911"
250027,"-79.724907","39.90248"
250285,"-75.007237","40.070184"
250744,"-82.915541","42.527764"
250902,"-84.499701","39.317488"
250993,"-97.99029","34.491393"
251260,"-85.572382","33.128785"
251312,"-80.961839","34.098042"
260336,"-93.768459","38.363669"
260363,"-80.151066","39.893537"
260372,"-91.365002","45.942252"
260664,"-93.794921","32.47617"
260691,"-111.87417","33.396878"
260789,"-118.150013","34.081723"
260813,"-104.854614","39.661195"
260929,"-116.286058","43.594479"
260965,"-88.998054","42.299278"
260992,"-87.797406","41.751724"
261436,"-84.480467","42.734606"
261676,"-83.796918","42.548468"
261685,"-83.666667","42.25294"
261719,"-83.259322","42.254745"
261773,"-91.019918","39.245484"
261861,"-79.652374","39.950525"
262022,"-117.06605","32.765387"
262031,"-90.641105","38.759703"
262086,"-117.769012","33.656401"
262129,"-82.55858","27.384925"
262165,"-111.066301","45.65472"
262341,"-111.889544","33.407853"
262369,"-120.863784","37.491448"
262402,"-117.906219","33.819547"
262457,"-119.784003","36.829907"
262466,"-105.203076","40.066263"
362700,"-81.870312","26.596006"
362782,"-71.12623","42.414728"
363013,"-82.452984","43.024632"
363077,"-74.152668","40.887432"
363147,"-81.152086","40.902642"
363165,"-97.478182","35.512549"
363439,"-86.473717","36.968327"
363633,"-105.250865","35.616303"
363679,"-90.390799","38.557164"
363712,"-80.141334","25.782445"
363721,"-77.065221","38.94621"
363882,"-81.806142","41.240245"
363907,"-66.59425","18.006633"
363916,"-66.40315","18.444882"
363934,"-111.976087","33.377712"
364016,"-112.009865","33.652135"
364025,"-111.795922","33.293897"
364548,"-98.450321","34.592907"
364575,"-81.561142","38.82254"
364627,"-97.093516","36.72772"
364636,"-81.472008","40.943122"
364751,"-90.180687","29.944923"
364760,"-87.767244","41.850656"
364946,"-98.443443","35.108561"
364964,"-76.259308","43.457841"
365091,"-84.379687","33.908031"
365125,"-117.188351","33.13663"
365198,"-97.082971","34.186239"
365204,"-106.411952","31.786912"
365213,"-97.89719","36.419122"
365240,"-83.9321","39.65839"
365374,"-97.881967","35.509208"
365383,"-75.810121","41.262154"
365480,"-97.108414","36.106981"
365505,"-92.21393","37.811315"
365693,"-96.082248","41.209501"
365763,"-74.479263","40.877531"
365824,"-86.267098","43.191474"
365833,"-85.605379","42.880955"
366003,"-80.134508","26.30294"
366155,"-92.090159","32.485377"
366191,"-88.104","41.80697"
366252,"-77.023665","41.234145"
366261,"-95.430153","29.989545"
366270,"-91.113841","30.463619"
366289,"-117.85367","33.70497"
366340,"-109.870182","48.289808"
366368,"-74.006019","40.718388"
366395,"-73.056165","40.848963"
366401,"-121.80058","37.710873"
366438,"-76.48376","38.286299"
366465,"-81.818517","32.395767"
366535,"-88.145035","30.671139"
366553,"-81.877644","26.596097"
366571,"-91.660609","41.985552"
366605,"-105.95544","35.6607"
366623,"-98.675711","36.786733"
366632,"-80.248614","41.250851"
366711,"-117.159013","33.130569"
367051,"-88.979453","40.474796"
367088,"-86.536403","39.181606"
367103,"-84.479078","39.084818"
367112,"-92.10098","32.524328"
367158,"-83.250307","42.194933"
367334,"-76.193341","43.140652"
367361,"-95.539975","29.734143"
367431,"-80.341891","40.999207"
367459,"-94.17289","36.357704"
367875,"-82.461722","27.96373"
367884,"-81.821419","26.610865"
367954,"-117.165964","33.151849"
367972,"-89.626262","39.718311"
367981,"-87.816614","41.702881"
368036,"-85.674016","40.255608"
368230,"-74.199706","40.79497"
368364,"-99.341161","34.668194"
368407,"-80.246117","40.254722"
368443,"-87.312856","36.582865"
368452,"-86.738561","36.24323"
368540,"-98.125943","29.70187"
368629,"-122.326844","47.699144"
368647,"-78.987462","39.427976"
368771,"-118.538719","34.170219"
368832,"-117.908306","33.789713"
368911,"-82.365827","32.20393"
369002,"-71.19954","42.682106"
369109,"-81.111225","40.911271"
369400,"-81.409713","28.424285"
369419,"-82.435933","27.997242"
369446,"-87.838131","42.050202"
369455,"-87.927374","42.147858"
369516,"-93.248107","37.135397"
369659,"-122.671099","45.524121"
369668,"-77.740923","40.882168"
369686,"-95.473149","29.813796"
369695,"-95.644945","29.706713"
369783,"-96.876316","32.82007"
369950,"-81.728742","41.135812"
371034,"-86.810488","33.643546"
371052,"-88.205581","30.68413"
371690,"-118.115727","33.91965"
371830,"-118.030758","33.790145"
371928,"-117.918837","33.723142"
371964,"-121.273917","38.679835"
372028,"-118.255462","34.148981"
372073,"-118.097019","33.868382"
372082,"-117.772606","34.054864"
372240,"-118.332236","34.004498"
372329,"-105.078989","40.534067"
372356,"-104.848602","39.676308"
372462,"-80.70372","28.394053"
372718,"-82.732693","27.967041"
372921,"-84.543009","33.900255"
373085,"-90.550669","41.555054"
373216,"-88.076665","41.955935"
373456,"-93.78425","32.426006"
373526,"-91.103287","30.465289"
373678,"-71.067282","42.427969"
373696,"-71.807728","42.263673"
373711,"-70.578837","41.745328"
373784,"-76.544942","39.264664"
374024,"-93.410236","44.893479"
374316,"-90.147044","32.376376"
374343,"-89.015947","34.256411"
374574,"-74.955631","39.94847"
374592,"-74.249254","40.265559"
375106,"-78.856393","42.864978"
375230,"-73.992328","40.628468"
375373,"-82.475117","40.375889"
375407,"-82.460912","40.774328"
375416,"-81.579347","41.422951"
375540,"-83.469064","41.638647"
375568,"-84.094071","38.969393"
375656,"-98.20184","35.84221"
375683,"-96.908013","35.380321"
375726,"-95.745999","34.924173"
375939,"-78.401194","40.485879"
375966,"-75.108649","40.158437"
375984,"-75.166566","39.950921"
376224,"-65.821107","18.148771"
376242,"-66.060473","17.970907"
376288,"-67.137002","18.200763"
376321,"-66.025311","18.242588"
376330,"-66.034057","18.233122"
376385,"-67.155628","18.42812"
376446,"-82.327426","34.874681"
376631,"-85.512381","36.158772"
376677,"-87.408706","36.573521"
376695,"171.378129","7.102688"
377111,"-97.213702","32.776152"
377193,"-98.484836","29.354354"
377218,"-95.476017","29.805166"
377272,"-98.498977","29.457062"
377281,"-100.506009","28.707864"
377315,"-99.747159","32.448891"
377342,"-96.768201","32.95518"
377449,"-76.517328","37.140484"
377458,"-76.232569","36.908434"
377485,"-76.074108","36.743065"
377546,"-122.43885","47.25249"
377555,"-122.191293","47.759773"
377564,"-122.438541","47.244594"
377643,"-82.325688","38.410212"
377652,"-81.187539","37.789287"
377661,"-77.959272","39.486897"
377722,"-117.042531","32.957184"
377759,"-118.149478","34.165741"
378105,"-121.655643","36.669595"
378576,"-117.16073","32.778391"
378886,"-82.403486","27.951358"
378956,"-82.721372","27.89484"
379621,"-75.560043","43.141074"
379746,"-95.420012","29.678462"
379782,"-95.558831","29.75302"
380067,"-95.24417","29.77291"
380359,"-84.607089","46.454584"
380368,"-92.451326","46.690069"
380377,"-122.614656","48.794131"
380438,"-111.68431","40.245294"
380465,"-111.904474","40.653835"
381255,"-116.185875","33.692248"
381282,"-119.18145","34.194208"
381325,"-120.441978","34.943576"
381352,"-104.960118","39.739437"
381370,"-83.12734","42.570337"
381404,"-96.754693","32.836833"
381459,"-111.910665","33.581645"
381486,"-95.113596","43.42141"
381699,"-105.078334","40.445169"
381732,"-105.082406","39.697033"
382258,"-122.026805","37.968852"
382416,"-71.38618","42.653908"
382461,"-90.115129","32.281983"
382780,"-86.337952","36.21618"
382911,"-101.50294","32.226498"
382957,"-77.488437","37.58153"
383020,"-87.856679","42.678051"
383084,"-117.979559","34.044112"
383163,"-80.31582","25.769614"
383190,"-155.069653","19.704756"
383279,"-74.427019","40.622543"
383297,"-73.200285","40.828573"
383312,"-81.401957","40.470531"
383330,"-82.766473","41.440957"
383367,"-78.398094","40.508337"
383464,"-97.379234","31.084871"
383525,"-79.387599","42.110198"
383765,"-73.989884","40.599279"
383996,"-105.677273","33.346376"
384236,"-117.547733","34.0694"
384245,"-118.50213","34.170205"
384254,"-81.87415","28.811281"
384306,"-122.267636","37.862754"
384333,"-112.343158","33.480722"
384342,"-89.014776","40.53301"
384412,"-77.032531","38.90054"
384421,"-74.397954","40.501001"
385132,"-80.651439","28.081445"
385415,"-73.846327","40.852847"
385503,"-75.651683","41.417104"
385619,"-80.108331","26.391218"
386153,"-73.985376","40.634863"
386472,"-81.312669","28.615784"
387925,"-80.150541","26.275351"
388520,"-95.506559","29.716676"
388663,"-81.494178","41.519527"
389860,"-81.976056","39.937192"
390905,"-81.832474","41.3644"
391005,"-83.157878","42.376091"
391759,"-83.624526","42.912036"
392257,"-95.454298","29.799602"
392354,"-73.878164","40.866742"
392415,"-95.64832","29.732861"
393524,"-118.129041","34.093916"
393649,"-118.287234","33.893016"
393861,"-117.991643","33.759524"
395362,"-116.213939","34.140464"
395690,"-118.272364","34.056102"
397942,"-119.789002","36.782858"
399212,"-117.766762","33.795449"
399869,"-117.950661","33.8381"
399911,"-117.735344","33.554546"
400080,"-117.26818","34.072073"
400187,"-117.952637","33.759905"
400558,"-118.295037","34.062282"
401223,"-118.289484","34.064918"
401250,"-118.442756","33.993287"
401481,"-87.679865","41.657848"
401764,"-87.736464","41.613957"
402563,"-90.086695","30.467468"
402800,"-106.3372","31.749969"
403469,"-88.392194","38.380271"
403478,"-87.689001","39.01958"
403487,"-87.778448","38.42889"
404037,"-111.715081","33.60486"
404055,"-111.961365","33.4163"
404222,"-66.182473","18.351631"
404338,"-82.757492","27.893935"
404426,"-111.645631","35.171328"
404684,"-66.504191","18.041587"
404718,"-84.881446","35.191417"
404806,"-66.849127","18.037737"
404912,"-105.00252","39.831679"
404994,"-73.986076","40.691464"
405012,"-82.440975","40.03011"
405058,"-73.990095","40.623293"
405076,"-97.363145","27.68504"
405854,"-73.956772","40.704389"
405872,"-76.991113","39.531805"
406024,"-82.648151","27.865391"
406033,"-98.585653","29.507685"
406149,"-82.485901","27.389606"
406325,"-76.839771","42.150743"
406361,"-75.520079","42.585293"
406413,"-80.314664","40.675819"
406422,"-76.898531","40.96285"
406486,"-111.871866","40.686411"
406547,"-82.417302","29.654852"
407090,"-87.949684","41.851403"
407142,"-92.073116","30.180961"
407151,"-93.221606","30.195982"
407179,"-71.076619","42.427368"
407355,"-96.044713","41.201963"
407391,"-74.143232","40.03772"
407407,"-74.29462","40.688912"
407425,"-74.071583","40.962698"
407434,"-73.784587","42.674053"
407461,"-82.884305","39.88667"
407470,"-84.588841","39.22325"
407489,"-80.787668","41.032696"
407513,"-83.0027","39.362601"
407522,"-82.670445","40.903305"
407568,"-80.679801","41.02371"
407577,"-82.979481","38.854707"
407595,"-80.824807","41.280649"
407610,"-122.874107","42.324959"
407629,"-80.105969","42.080699"
407683,"-97.684044","26.20168"
407708,"-122.304472","47.320505"
407735,"-88.076427","44.477375"
407832,"-84.202969","39.488772"
408066,"-97.2432","37.741502"
408163,"-80.816426","35.596894"
408385,"-98.201038","26.211217"
408729,"-80.222294","41.626047"
408844,"-80.321846","25.86178"
408862,"-83.454584","33.936847"
409032,"-80.249645","25.779494"
409120,"-94.516401","37.082409"
409193,"-66.174733","18.377668"
409254,"-87.632178","41.890663"
409315,"-98.253634","26.217591"
409537,"-83.007113","39.054045"
409591,"-82.213852","41.262182"
409616,"-71.261978","41.650974"
409698,"-121.796178","36.652397"
410797,"-81.615624","41.393531"
410964,"-71.220396","42.598024"
411684,"-118.295073","34.062096"
411754,"-81.548554","41.598918"
412173,"-80.121497","26.70653"
412535,"-71.217926","42.546696"
412544,"-77.602821","43.208124"
412599,"-89.989881","35.071403"
413176,"-81.146785","37.988801"
413413,"-93.268796","44.976286"
413617,"-88.625628","44.859044"
413626,"-94.651563","47.395686"
413680,"-118.377744","33.956018"
413778,"-72.98033","41.54509"
413820,"-97.74668","35.508293"
413893,"-84.335896","33.574109"
413945,"-84.51407","33.952158"
413972,"-78.742438","35.764652"
414063,"-74.486405","40.855589"
414124,"-71.324909","41.791885"
414461,"-66.053276","18.237102"
